df,Seed,Model,Epsilon,Test Index,Attack Name,True Y,Original Y Pred,Attacked Y Pred,Attacked AE,Original AE,Max Per,Sum Per,Cost Time,Window Range,Adv Example,
Electricity,2210,CNN,0.1,12,FGSM,0.8295036554336548,0.8403598666191101,0.8492379188537598,0.01973426342010498,0.010856211185455322,0.04662907123565674,0.34653741121292114,0.003000497817993164,[0.46629080176353455; 0.2524058520793915; 0.14764702320098877],[[[0.851568877696991; 0.2973706126213074; 0.19622471928596497]; [0.8104502558708191; 0.3124590516090393; 0.32882243394851685]; [0.6189767122268677; 0.6002576351165771; 0.15164600312709808]; [0.4785362482070923; 0.4654683470726013; 0.18338730931282043]]],
Electricity,2210,CNN,0.1,13,FGSM,0.3922511041164398,0.5027698874473572,0.4936002492904663,0.10134914517402649,0.11051878333091736,0.039775460958480835,0.20485636591911316,0.00400090217590332,[0.041865311563014984; 0.3977544903755188; 0.07252141088247299],[[[0.7041511535644531; 0.20805130898952484; 0.3908080756664276]; [0.7205886244773865; 0.45771467685699463; 0.44829684495925903]; [0.7283375263214111; 0.45365890860557556; 0.38203972578048706]; [0.6948452591896057; 0.05996020510792732; 0.469065397977829]]],
Electricity,2210,CNN,0.1,14,FGSM,0.38816505670547485,0.4994630813598633,0.4988659620285034,0.11070090532302856,0.11129802465438843,0.042853474617004395,0.32188907265663147,0.002997159957885742,[0.42853453755378723; 0.16953720152378082; 0.2066507488489151],[[[0.29856476187705994; 0.04649723321199417; 0.1891457885503769]; [0.7137072086334229; 0.2160344272851944; 0.17265662550926208]; [0.6413923501968384; 0.07964690029621124; 0.1324290931224823]; [0.6251464486122131; 0.1458083838224411; 0.3390798568725586]]],
Electricity,2210,CNN,0.1,15,FGSM,0.6906587481498718,0.6798756122589111,0.6819980144500732,0.008660733699798584,0.010783135890960693,0.0336756706237793,0.194488525390625,0.0030546188354492188,[0.0697311982512474; 0.3367566764354706; 0.07973306626081467],[[[0.6697660088539124; 0.19440914690494537; 0.4610516130924225]; [0.7013645172119141; 0.2019515335559845; 0.3900868892669678]; [0.7317482829093933; 0.46381446719169617; 0.4635222852230072]; [0.7255508899688721; 0.447559118270874; 0.3813185393810272]]],
Electricity,2210,CNN,0.1,16,FGSM,0.2097126543521881,0.30027252435684204,0.30157703161239624,0.09186437726020813,0.09055987000465393,0.0389421284198761,0.1956925392150879,0.003679037094116211,[0.044426120817661285; 0.05538402870297432; 0.3894212245941162],[[[0.4888421595096588; 0.0388198122382164; 0.7376425266265869]; [0.5067049264907837; 0.07463803887367249; 0.4261055290699005]; [0.5118855834007263; 0.03033081442117691; 0.4467889666557312]; [0.47634467482566833; 0.023440562188625336; 0.5852670073509216]]],
Electricity,2210,CNN,0.1,17,FGSM,0.5923393368721008,0.6751296520233154,0.6766104102134705,0.08427107334136963,0.0827903151512146,0.04134714603424072,0.28308188915252686,0.003529787063598633,[0.41347140073776245; 0.24420231580734253; 0.05003088340163231],[[[0.832910418510437; 0.5021840333938599; 0.0180007666349411]; [0.7581164240837097; 0.6307146549224854; 0.05403652414679527]; [0.47307610511779785; 0.7463864088058472; 0.049760445952415466]; [0.41943901777267456; 0.5602654218673706; 0.07803782820701599]]],
Electricity,2210,CNN,0.1,18,FGSM,0.778352677822113,0.7654277682304382,0.7670184969902039,0.01133418083190918,0.012924909591674805,0.0443153977394104,0.27100062370300293,0.0030007362365722656,[0.12588615715503693; 0.10846130549907684; 0.44315391778945923],[[[0.70984947681427; 0.266341894865036; 0.5363692045211792]; [0.7690101265907288; 0.15788060426712036; 0.13240362703800201]; [0.8329804539680481; 0.1418313980102539; 0.04316352680325508]; [0.8105583786964417; 0.21637648344039917; 0.004584494978189468]]],
Electricity,2210,CNN,0.1,19,FGSM,0.11792118102312088,0.17848074436187744,0.17908179759979248,0.0611606165766716,0.06055956333875656,0.031396180391311646,0.27178460359573364,0.0030007362365722656,[0.2783520221710205; 0.08714793622493744; 0.3139617443084717],[[[0.42682522535324097; 0.11340551823377609; 0.5879968404769897]; [0.5238482356071472; 0.025471746921539307; 0.31838178634643555]; [0.44158023595809937; 0.026257582008838654; 0.5855095386505127]; [0.2454962134361267; 0.08425699174404144; 0.6951358914375305]]],
Electricity,2210,CNN,0.1,20,FGSM,0.2548035979270935,0.3438805639743805,0.34408849477767944,0.08928489685058594,0.08907696604728699,0.014094457030296326,0.1237415224313736,0.0030002593994140625,[0.07178188860416412; 0.09662745893001556; 0.14094452559947968],[[[0.6017034649848938; 0.20226626098155975; 0.353950560092926]; [0.6297703385353088; 0.08631330728530884; 0.2865457534790039]; [0.5940772891044617; 0.1326659917831421; 0.2177303284406662]; [0.5579884052276611; 0.14788445830345154; 0.38686373829841614]]],
Electricity,2210,CNN,0.1,21,FGSM,0.6231994032859802,0.5358484983444214,0.5338015556335449,0.0893978476524353,0.08735090494155884,0.04452484846115112,0.3197675943374634,0.003008604049682617,[0.44524818658828735; 0.14821285009384155; 0.20595796406269073],[[[0.7087035179138184; 0.24991858005523682; 0.7947056293487549]; [0.6922558546066284; 0.24145764112472534; 0.5887476205825806]; [0.30321449041366577; 0.10170572996139526; 0.6610478758811951]; [0.17440572381019592; 0.11372377723455429; 0.6031208634376526]]],
Electricity,2210,CNN,0.1,22,FGSM,0.8209390640258789,0.7550651431083679,0.7545382380485535,0.06640082597732544,0.06587392091751099,0.052507251501083374,0.2862834334373474,0.0025959014892578125,[0.10268162190914154; 0.5250723958015442; 0.08795469254255295],[[[0.7752938866615295; 0.8564644455909729; 0.11770904064178467]; [0.8419516086578369; 0.6889912486076355; 0.07885874062776566]; [0.8779755234718323; 0.5359958410263062; 0.12011293321847916]; [0.8365845084190369; 0.43640658259391785; 0.1668134331703186]]],
Electricity,2210,CNN,0.1,23,FGSM,0.7662645578384399,0.7299299836158752,0.7288087010383606,0.037455856800079346,0.0363345742225647,0.04213020205497742,0.4502437710762024,0.0030002593994140625,[0.4112609028816223; 0.2930466830730438; 0.421301931142807],[[[0.8065826296806335; 0.3425266146659851; 0.7049058079719543]; [0.6936647295951843; 0.37432223558425903; 0.42932364344596863]; [0.5282881855964661; 0.14210134744644165; 0.21481853723526]; [0.31306958198547363; 0.10808925330638885; 0.19934353232383728]]],
Electricity,2210,CNN,0.1,24,FGSM,0.8951858878135681,0.8404176831245422,0.8394110798835754,0.055774807929992676,0.05476820468902588,0.041168034076690674,0.22813594341278076,0.003000020980834961,[0.4116802513599396; 0.1322668492794037; 0.02639266848564148],[[[0.9148164987564087; 0.12252115458250046; 0.2584661841392517]; [0.6283870339393616; 0.14828701317310333; 0.26954659819602966]; [0.5031362771987915; 0.22628161311149597; 0.24876216053962708]; [0.773167610168457; 0.25478801131248474; 0.24315392971038818]]],
Electricity,2210,CNN,0.1,25,FGSM,0.5502630472183228,0.44758355617523193,0.44500619173049927,0.10525685548782349,0.10267949104309082,0.02201211452484131,0.15805038809776306,0.0030007362365722656,[0.060123372822999954; 0.2201210856437683; 0.11488156020641327],[[[0.5636803507804871; 0.3323307931423187; 0.22248759865760803]; [0.5959864258766174; 0.21072427928447723; 0.3143928349018097]; [0.6238037347793579; 0.0681854709982872; 0.29312264919281006]; [0.5691006779670715; 0.15084676444530487; 0.2715527415275574]]],
Electricity,2210,CNN,0.1,26,FGSM,0.5580835342407227,0.39827409386634827,0.4036567807197571,0.15442675352096558,0.1598094403743744,0.043237507343292236,0.25362932682037354,0.0029807090759277344,[0.43237510323524475; 0.0476074293255806; 0.1540907770395279],[[[0.6183505058288574; 0.17761962115764618; 0.2984499931335449]; [0.593500554561615; 0.16267512738704681; 0.3896082043647766]; [0.21791759133338928; 0.17165036499500275; 0.23551741242408752]; [0.099500373005867; 0.13356441259384155; 0.40947115421295166]]],
Electricity,2210,CNN,0.1,27,FGSM,0.3062498867511749,0.38089460134506226,0.3783079981803894,0.07205811142921448,0.07464471459388733,0.05040237307548523,0.4109765589237213,0.003995180130004883,[0.25009235739707947; 0.5040237307548523; 0.27332520484924316],[[[0.6147274374961853; 0.4163649082183838; 0.7039872407913208]; [0.6260678172111511; 0.12535902857780457; 0.9824934005737305]; [0.4146535098552704; 0.12445218861103058; 0.845991849899292]; [0.4902079403400421; 0.5285780429840088; 0.7091681957244873]]],
Electricity,2210,CNN,0.1,28,FGSM,0.7101300954818726,0.7044159770011902,0.7021315097808838,0.00799858570098877,0.005714118480682373,0.0531512051820755,0.5066962242126465,0.0030939579010009766,[0.44114041328430176; 0.5315120220184326; 0.2940879464149475],[[[0.43140077590942383; 0.12566693127155304; 0.49496814608573914]; [0.30784913897514343; 0.16237126290798187; 0.7890560626983643]; [0.7231027483940125; 0.5508765578269958; 0.6717556118965149]; [0.6607614755630493; 0.4890665113925934; 0.5275165438652039]]],
Electricity,2210,CNN,0.1,29,FGSM,0.7648096680641174,0.7285107970237732,0.7269378304481506,0.0378718376159668,0.03629887104034424,0.06295621395111084,0.5998083353042603,0.003648996353149414,[0.39724868535995483; 0.6295618414878845; 0.4727100431919098],[[[0.740415096282959; -0.04354335367679596; 0.653396725654602]; [0.7123024463653564; 0.20385964214801788; 0.6030236482620239]; [0.5554496049880981; 0.5519355535507202; 0.14049506187438965]; [0.34316644072532654; 0.7119308710098267; 0.08614467829465866]]],
Electricity,2210,CNN,0.1,30,FGSM,0.6280218362808228,0.49134641885757446,0.49581611156463623,0.13220572471618652,0.1366754174232483,0.016285479068756104,0.11836783587932587,0.0030007362365722656,[0.04445808008313179; 0.08860688656568527; 0.16285495460033417],[[[0.6844751834869385; 0.09381361305713654; 0.5539004802703857]; [0.720337986946106; 0.20014187693595886; 0.600701093673706]; [0.7192308306694031; 0.1572035700082779; 0.6748543381690979]; [0.6669883728027344; 0.12574511766433716; 0.6841844320297241]]],
Electricity,2210,CNN,0.1,31,FGSM,0.24118515849113464,0.22091403603553772,0.2201606184244156,0.021024540066719055,0.020271122455596924,0.038735032081604004,0.3592071533203125,0.003000497817993164,[0.31500113010406494; 0.38735032081604004; 0.1956663280725479],[[[0.6253477931022644; 0.4785082936286926; 0.7714029550552368]; [0.6081713438034058; 0.1686280369758606; 0.8809224963188171]; [0.6626989841461182; 0.23395463824272156; 0.7243894338607788]; [0.31034666299819946; 0.2775297164916992; 0.7259803414344788]]],
Electricity,2210,CNN,0.1,32,FGSM,0.30159854888916016,0.36470913887023926,0.35856229066848755,0.05696374177932739,0.0631105899810791,0.05124577879905701,0.3269698917865753,0.0040013790130615234,[0.09238936007022858; 0.2125774770975113; 0.5124576687812805],[[[0.6422009468078613; 0.13305780291557312; 0.8509427309036255]; [0.6922382712364197; 0.20310357213020325; 0.5754173398017883]; [0.6532044410705566; 0.26765215396881104; 0.33848515152931213]; [0.5998489260673523; 0.012559177353978157; 0.288632869720459]]],
Electricity,2210,CNN,0.1,33,FGSM,0.827546238899231,0.7800602912902832,0.7836931943893433,0.043853044509887695,0.047485947608947754,0.0463181734085083,0.2906842529773712,0.003009796142578125,[0.4631815254688263; 0.14050090312957764; 0.12302806228399277],[[[0.4173591434955597; 0.17467989027500153; 0.0560159757733345]; [0.7247778177261353; 0.10555657744407654; 0.1340295970439911]; [0.880540668964386; 0.13441769778728485; 0.011001534759998322]; [0.7665753364562988; 0.03417897969484329; 0.021113717928528786]]],
Electricity,2210,CNN,0.1,34,FGSM,0.43143031001091003,0.43310487270355225,0.43371498584747314,0.0022846758365631104,0.001674562692642212,0.03891801834106445,0.3078799843788147,0.0035376548767089844,[0.38918018341064453; 0.12073308974504471; 0.2597866654396057],[[[0.2503732442855835; 0.17044197022914886; 0.6056491732597351]; [0.0372682586312294; 0.19272024929523468; 0.547025203704834]; [0.42644843459129333; 0.07198715955018997; 0.40644127130508423]; [0.49421894550323486; 0.16691169142723083; 0.345862478017807]]],
Electricity,2210,CNN,0.1,35,FGSM,0.2946258783340454,0.4707421064376831,0.47310131788253784,0.17847543954849243,0.1761162281036377,0.02406403422355652,0.20716902613639832,0.0027391910552978516,[0.044969476759433746; 0.240640327334404; 0.23231306672096252],[[[0.6744917631149292; 0.6280917525291443; 0.6655781269073486]; [0.7003785967826843; 0.4599793553352356; 0.580156683921814]; [0.7056331634521484; 0.700619637966156; 0.44525524973869324]; [0.6696575284004211; 0.5416040420532227; 0.4332650303840637]]],
Electricity,2210,CNN,0.1,36,FGSM,0.1954856663942337,0.32367539405822754,0.3228088617324829,0.1273231953382492,0.12818972766399384,0.018796205520629883,0.11353813111782074,0.002000570297241211,[0.03628471866250038; 0.0595986433327198; 0.18796220421791077],[[[0.47678449749946594; 0.0434461273252964; 0.5087357759475708]; [0.4914131760597229; 0.05318254977464676; 0.7227216958999634]; [0.4739590287208557; 0.09097182005643845; 0.5358379483222961]; [0.4551284611225128; 0.01945345476269722; 0.534759521484375]]],
Electricity,2210,CNN,0.1,37,FGSM,0.6703193187713623,0.6622173190116882,0.6606391072273254,0.009680211544036865,0.008101999759674072,0.04155746102333069,0.2599063515663147,0.003000974655151367,[0.4155745208263397; 0.09487451612949371; 0.13931690156459808],[[[0.6018816828727722; 0.1322491616010666; 0.6338422298431396]; [0.3954105079174042; 0.056988753378391266; 0.5356860160827637]; [0.2694220542907715; 0.055986031889915466; 0.49452531337738037]; [0.5809822678565979; 0.15186327695846558; 0.5446004271507263]]],
Electricity,2210,CNN,0.1,38,FGSM,0.9591344594955444,0.9637330174446106,0.9633777737617493,0.004243314266204834,0.004598557949066162,0.04020494222640991,0.3117315471172333,0.0030014514923095703,[0.4020494222640991; 0.2851346731185913; 0.09214480221271515],[[[0.9167645573616028; 0.3358864188194275; 0.14265520870685577]; [0.5623635649681091; 0.050751738250255585; 0.23480001091957092]; [0.47129565477371216; 0.1358732432126999; 0.18305887281894684]; [0.9537549614906311; 0.06575477868318558; 0.16832169890403748]]],
Electricity,2210,CNN,0.1,39,FGSM,0.7113024592399597,0.6103638410568237,0.6122825145721436,0.09901994466781616,0.10093861818313599,0.03127352148294449,0.14457446336746216,0.0030007362365722656,[0.0038827627431601286; 0.3127351999282837; 0.04481828957796097],[[[0.7386322617530823; 0.37073948979377747; 0.07178647071123123]; [0.7347494959831238; 0.08006055653095245; 0.10176075994968414]; [0.7362951636314392; -0.004542754963040352; 0.06590612977743149]; [0.7354969382286072; 0.1005920022726059; 0.07132405787706375]]],
Electricity,2210,CNN,0.1,40,FGSM,0.07618627697229385,0.20752474665641785,0.20892934501171112,0.13274306803941727,0.131338469684124,0.03412088751792908,0.27596330642700195,0.0035347938537597656,[0.341208815574646; 0.1724855899810791; 0.1762140393257141],[[[0.5867848992347717; 0.11891281604766846; 0.7382631301879883]; [0.5756633281707764; 0.09776289761066437; 0.6609155535697937]; [0.40292835235595703; 0.27024850249290466; 0.603637158870697]; [0.24557612836360931; 0.1652667224407196; 0.597291886806488]]],
Electricity,2210,CNN,0.1,41,FGSM,0.5280544757843018,0.6552311182022095,0.6541143655776978,0.126059889793396,0.12717664241790771,0.04691493511199951,0.24826118350028992,0.0028133392333984375,[0.023405248299241066; 0.4691491723060608; 0.1280987560749054],[[[0.8190293908119202; 0.6411166787147522; 0.04270487278699875]; [0.8073223233222961; 0.7857838869094849; 0.1828639656305313]; [0.8291460871696472; 0.8371016383171082; 0.10619084537029266]; [0.8104218244552612; 0.31663474440574646; 0.05476520583033562]]],
Electricity,2210,CNN,0.1,42,FGSM,0.4200811982154846,0.4122229218482971,0.4125022888183594,0.007578909397125244,0.0078582763671875,0.03883616626262665,0.3445829153060913,0.0030007362365722656,[0.3154907822608948; 0.3883615732192993; 0.15760479867458344],[[[0.836158275604248; 0.4446524381637573; 0.12707793712615967]; [0.8153035640716553; 0.345063179731369; 0.1598484218120575]; [0.8524881601333618; 0.1339631974697113; 0.2846827507019043]; [0.5206674933433533; 0.16050463914871216; 0.1820801943540573]]],
Electricity,2210,CNN,0.1,43,FGSM,0.2891884744167328,0.2640882730484009,0.26422449946403503,0.024963974952697754,0.02510020136833191,0.04964399337768555,0.36268505454063416,0.0030002593994140625,[0.29389458894729614; 0.11637818813323975; 0.4964400827884674],[[[0.6587353348731995; 0.20172280073165894; 0.7414599657058716]; [0.652446448802948; 0.10469767451286316; 0.8129130005836487]; [0.6817447543144226; 0.16280686855316162; 0.7571711540222168]; [0.36484071612358093; 0.24435150623321533; 0.3164728879928589]]],
Electricity,2210,CNN,0.1,44,FGSM,0.9510608911514282,0.9527525305747986,0.9509592652320862,0.00010162591934204102,0.0016916394233703613,0.052145928144454956,0.3714751601219177,0.0030012130737304688,[0.3716755509376526; 0.52145916223526; 0.03555331006646156],[[[0.8489958643913269; 0.0037382543087005615; 0.0757470354437828]; [0.5918822884559631; 0.09394803643226624; 0.06403226405382156]; [0.5874730944633484; 0.5168865323066711; 0.04002762958407402]; [0.959148645401001; 0.525197446346283; 0.04019372910261154]]],
Electricity,2210,CNN,0.1,45,FGSM,0.6105756163597107,0.6740618348121643,0.677622377872467,0.06704676151275635,0.06348621845245361,0.009770706295967102,0.08622501790523529,0.0030126571655273438,[0.04320133104920387; 0.09770703315734863; 0.07465402036905289],[[[0.9101184606552124; 0.1241946816444397; 0.06723453104496002]; [0.9084513187408447; 0.0966644138097763; 0.15337629616260529]; [0.8800151944160461; 0.1631167232990265; 0.06379146873950958]; [0.8755574226379395; 0.04586827754974365; 0.1447915881872177]]],
Electricity,2210,CNN,0.1,46,FGSM,0.8749371767044067,0.8498371243476868,0.8594892621040344,0.015447914600372314,0.02510005235671997,0.04690703749656677,0.28816789388656616,0.003616809844970703,[0.4690702259540558; 0.22160565853118896; 0.029743919149041176],[[[0.992082953453064; 0.08708267658948898; 0.01935754343867302]; [0.9471940398216248; 0.0654948279261589; 0.012917966581881046]; [0.545506477355957; 0.06290019303560257; 0.039458371698856354]; [0.429198682308197; 0.28450584411621094; 0.0426618866622448]]],
Electricity,2210,CNN,0.1,47,FGSM,0.7863585352897644,0.7715677618980408,0.769519031047821,0.01683950424194336,0.014790773391723633,0.01896856725215912,0.14657168090343475,0.003000497817993164,[0.09151788055896759; 0.1896856129169464; 0.08522528409957886],[[[0.7500780820846558; 0.2234974205493927; 0.3331506550312042]; [0.8044354915618896; 0.034398555755615234; 0.2790006101131439]; [0.8415959477424622; 0.03381180390715599; 0.31030625104904175]; [0.8175762295722961; 0.07757668197154999; 0.3642258942127228]]],
Electricity,2210,CNN,0.1,48,FGSM,0.8711516261100769,0.8406359553337097,0.8421674966812134,0.028984129428863525,0.030515670776367188,0.04739272594451904,0.4541552662849426,0.0030007362365722656,[0.44588741660118103; 0.4739273488521576; 0.2155735045671463],[[[0.4664687514305115; 0.8204697370529175; 0.0642271637916565]; [0.8561859130859375; 0.6010414958000183; 0.17938834428787231]; [0.9088084101676941; 0.39807772636413574; 0.12766723334789276]; [0.8231787085533142; 0.3465423583984375; 0.2798006534576416]]],
Electricity,2210,CNN,0.1,49,FGSM,0.8722332119941711,0.8038977980613708,0.8063233494758606,0.06590986251831055,0.06833541393280029,0.0415269136428833,0.2871777415275574,0.0030007362365722656,[0.4152689576148987; 0.24569176137447357; 0.056983791291713715],[[[0.9200349450111389; 0.5046165585517883; 0.02196718007326126]; [0.8897590637207031; 0.7994466423988342; 0.0145635437220335]; [0.5102946162223816; 0.7417022585868835; 0.08294409513473511]; [0.42171216011047363; 0.7856000065803528; 0.06876784563064575]]],
Electricity,2210,CNN,0.1,50,FGSM,0.5850877165794373,0.5378800630569458,0.5368776321411133,0.048210084438323975,0.047207653522491455,0.03969790041446686,0.2680893540382385,0.004000663757324219,[0.3969789445400238; 0.17602074146270752; 0.09722384810447693],[[[0.21223856508731842; 0.18953873217105865; 0.355417937040329]; [0.5986226797103882; 0.2380610555410385; 0.2887852191925049]; [0.6074174046516418; 0.06442269682884216; 0.40545380115509033]; [0.5298216938972473; 0.062040310353040695; 0.3406440317630768]]],
Electricity,2210,CNN,0.1,51,FGSM,0.7299939393997192,0.670516848564148,0.6697109937667847,0.06028294563293457,0.05947709083557129,0.0298537015914917,0.21179158985614777,0.0030002593994140625,[0.029919136315584183; 0.20102296769618988; 0.2985368072986603],[[[0.7692564725875854; 0.005381772294640541; 0.3746444284915924]; [0.7982193231582642; 0.019793184474110603; 0.4717305302619934]; [0.7991756200790405; 0.08673781156539917; 0.5716754794120789]; [0.778260350227356; 0.24660933017730713; 0.6134738326072693]]],
Electricity,2210,CNN,0.1,52,FGSM,0.648016095161438,0.6082704663276672,0.6082404851913452,0.03977560997009277,0.03974562883377075,0.04466123878955841,0.3212110102176666,0.002999544143676758,[0.44661232829093933; 0.11513759195804596; 0.2412775605916977],[[[0.24974577128887177; 0.15533389151096344; 0.537375807762146]; [0.6420876383781433; 0.07397419214248657; 0.4996757209300995]; [0.6963580846786499; 0.03204374015331268; 0.2969872057437897]; [0.594020664691925; 0.04019629955291748; 0.5382647514343262]]],
Electricity,2210,CNN,0.1,53,FGSM,0.8143356442451477,0.8691275119781494,0.8701573014259338,0.05582165718078613,0.05479186773300171,0.045799076557159424,0.3146359920501709,0.0030002593994140625,[0.4579908549785614; 0.21759475767612457; 0.11100445687770844],[[[0.8741599917411804; 0.00015406683087348938; 0.17228184640407562]; [0.8278493881225586; 0.08753499388694763; 0.2722058892250061]; [0.6330180764198303; 0.15681980550289154; 0.2610854208469391]; [0.5077673196792603; 0.21774882078170776; 0.25722333788871765]]],
